1.300000000000000044e+00 9.433882384441419355e-02 -2.120694690512382741e-03 2.347839084194369708e-02 4.948473127035031560e-02 5.114425160547126509e-02 6.210288521789345678e-02 5.420434960234659511e-02 5.662871242483934892e-02 5.660116614030494264e-02
1.400000000000000133e+00 1.449469725987418967e-01 -2.436002724590860535e-02 8.145343224975037932e-02 1.025931645851965168e-01 7.751403950034334300e-02 7.163177368413525814e-02 6.823734843919020132e-02 7.026407055318469042e-02 7.045483885071177066e-02
1.500000000000000000e+00 -1.384026859039064195e-02 8.484916007457593556e-02 9.132891316954769301e-02 1.140585914738753703e-01 8.233160986726334452e-02 9.375961956834061306e-02 8.247018240135574330e-02 8.627865629184504337e-02 8.724844610503884601e-02
1.600000000000000089e+00 9.763720083001817263e-02 2.586643274343285170e-02 1.029940583148390015e-01 1.093988627495804944e-01 1.017794161081352761e-01 9.697227681369739727e-02 9.947846564481299669e-02 1.009710652955746052e-01 1.017890922968535394e-01
1.700000000000000178e+00 1.296650417208425887e-01 1.348950188424828667e-01 1.160923385505692323e-01 1.494443751523726327e-01 1.048908881920836977e-01 1.101594496792161065e-01 1.140863540213620103e-01 1.186327700651166328e-01 1.176551880464240668e-01
1.800000000000000044e+00 2.208258374195026796e-01 1.541682041644620860e-01 1.890306392988570228e-01 1.277380133594924749e-01 1.362808547825028471e-01 1.370090458542728429e-01 1.367566237828139464e-01 1.312193761202875009e-01 1.309476013998743804e-01
1.900000000000000133e+00 8.063440369844533662e-02 1.124201513407202258e-01 1.187691300694599661e-01 1.511237950449552947e-01 1.275550255910072039e-01 1.497910867808419644e-01 1.488009237746225899e-01 1.471019960572290952e-01 1.444968814865576490e-01
2.000000000000000000e+00 9.116269476529148541e-02 2.013851831089708277e-01 1.607771981567848729e-01 1.969169295546708276e-01 1.601671427621680632e-01 1.590433275460800822e-01 1.595792864953119172e-01 1.596801045851343193e-01 1.599570105926812758e-01
2.100000000000000089e+00 1.929006064387222830e-01 2.263643908438892904e-01 1.703587506137841656e-01 1.799611683426461661e-01 1.718610135796867777e-01 1.797081854899477693e-01 1.709530606005792430e-01 1.743784836794296245e-01 1.736408475097115378e-01
2.200000000000000178e+00 1.347505849327128025e-01 1.633763738984419234e-01 2.300655281953317421e-01 1.958905856151068325e-01 1.685203140087331020e-01 1.865624966990904465e-01 1.772207183674823494e-01 1.832281839303526727e-01 1.820338669497692796e-01
2.300000000000000266e+00 1.244655641199884089e-01 3.614881777074538394e-02 2.185143118592300926e-01 2.026385919090631094e-01 1.797397075666145316e-01 1.997773291032143295e-01 1.930596304574569710e-01 1.951003191524074143e-01 1.927622314798403957e-01
2.400000000000000355e+00 3.681972671740557645e-02 1.690067815360983272e-01 1.992713563897464957e-01 2.015312826823607850e-01 2.143079654800569833e-01 1.912410652159931834e-01 2.017705691407885860e-01 2.032916610201004615e-01 2.017580659320564185e-01
2.500000000000000000e+00 2.055273573992537628e-01 2.273175778026197413e-01 2.165340209393899762e-01 2.205037101687872814e-01 2.013692015584048478e-01 2.087410855359330131e-01 2.077360784410420547e-01 2.045273870621391044e-01 2.067520916610473547e-01
2.600000000000000089e+00 2.384411313063253823e-01 2.143436763551024582e-01 1.978814015468855214e-01 2.132329808987033504e-01 2.052931335237304089e-01 2.106380288843949788e-01 2.061996122373373486e-01 2.097441704847503308e-01 2.086367948847223652e-01
2.700000000000000178e+00 2.673997140085595525e-01 2.536767823318141213e-01 2.070759548667873706e-01 2.096563543581641265e-01 2.058691152727276097e-01 2.170415936782152111e-01 2.119105858906698836e-01 2.115181381710254105e-01 2.115605655836748089e-01
2.800000000000000266e+00 3.866099581794168460e-01 2.208444878552069668e-01 1.771246595569087312e-01 2.083847782340769450e-01 2.272191768207772189e-01 2.029252479114631580e-01 2.052300899830508674e-01 2.092685135609161362e-01 2.071487430058839285e-01
2.900000000000000355e+00 1.893372528794143583e-01 2.069449910767099665e-01 2.237444037433950206e-01 2.326224642128806308e-01 1.958214021828063311e-01 2.128243004027571550e-01 2.032352121735032102e-01 2.027190339186022705e-01 2.029303054708336274e-01
3.000000000000000000e+00 2.456263069003598032e-01 6.956162544052887919e-02 2.866730342434636314e-01 1.969715921123930125e-01 1.984005850278810767e-01 1.949447941795727501e-01 2.006247857582899585e-01 1.939873281101617830e-01 1.936471688181055639e-01
3.100000000000000089e+00 -1.638659266633990530e-02 9.546819145557879083e-02 1.449086256134330952e-01 1.771860762734698558e-01 1.686710989150551343e-01 1.866400326761485928e-01 1.810631909218807789e-01 1.830542227582853398e-01 1.857236372921486078e-01
3.200000000000000178e+00 4.167523498831171569e-02 1.739560612186900335e-01 1.998057786463374730e-01 1.511534801086696356e-01 1.701177734672067177e-01 1.594961976275630078e-01 1.703624906526862992e-01 1.710577421674866760e-01 1.732315387592602285e-01
3.300000000000000266e+00 1.566783786493521069e-01 1.514985790571992674e-01 1.550903517597633785e-01 1.454456744851449213e-01 1.385938542060215772e-01 1.693039798933125284e-01 1.569754019893823960e-01 1.561577318076513288e-01 1.541044549503225725e-01
3.400000000000000355e+00 2.432942294297064656e-01 1.198824234840602521e-01 1.304348881359939927e-01 1.614707305264986292e-01 1.239107654791185564e-01 1.272703416688714673e-01 1.349432793432005784e-01 1.400295393949673728e-01 1.360980833903843723e-01
3.500000000000000000e+00 1.823878528322446790e-01 8.147672661672947236e-03 9.754157226763798816e-02 1.139040703265244148e-01 1.068507104034465832e-01 1.155743848096514592e-01 1.138617268257487436e-01 1.111088898550027931e-01 1.111482590343782773e-01
3.600000000000000089e+00 3.488134302776720735e-02 7.290546191047544977e-02 7.104278281003274798e-02 1.125623102062366099e-01 1.021897197125747059e-01 8.989746884217029999e-02 9.355960759743772726e-02 9.248141269443774237e-02 8.838726084959164231e-02
3.700000000000000178e+00 1.039744640802755804e-01 8.775456225719945047e-02 5.086626596792669097e-02 8.370763906404946053e-02 5.822645249046801835e-02 5.921891219544293122e-02 6.409415291824058225e-02 5.926523558686119797e-02 6.312795603593053528e-02
3.800000000000000266e+00 -1.037623569159474429e-02 4.517898112428669899e-03 5.694580603820165177e-02 2.293593338536878412e-02 3.752106446368822651e-02 2.508627350933386943e-02 2.726675744216321487e-02 2.887181669297260792e-02 3.027970786805071757e-02
3.900000000000000355e+00 -4.706680885762683231e-02 6.519438489749479482e-03 -3.474723068432365725e-02 -9.303944345288025358e-03 -4.285385444940852454e-03 -6.228024060071820321e-03 -5.656168370358813542e-03 -5.559091670969157351e-03 -1.034370726662802147e-03
4.000000000000000000e+00 1.323342133359595163e-01 4.673682089287234387e-02 -2.847782435786416766e-02 -9.592646792516749954e-03 -4.044005262209227070e-02 -3.943869664482445997e-02 -3.638322232099728409e-02 -3.692687892075623840e-02 -3.767507421421058267e-02
4.100000000000000533e+00 -1.497929776019229497e-01 -1.409636748315735155e-01 -8.320497319634105604e-02 -7.023468458140788573e-02 -6.714395496093060467e-02 -7.900930620699456175e-02 -7.383972425362576864e-02 -7.561047386194560960e-02 -7.460269559687325580e-02
4.200000000000000178e+00 -1.696967945870722638e-01 -1.026338433500083996e-01 -9.952012842116636504e-02 -1.150447002875518016e-01 -1.175230059837870517e-01 -1.136427068412319275e-01 -1.152611647150566798e-01 -1.167704074194456376e-01 -1.151701511300035063e-01
4.299999999999999822e+00 -9.859643895645411882e-02 -7.220462633436731947e-02 -1.711349713183558940e-01 -1.819572352247722791e-01 -1.660315004218775869e-01 -1.545240459954972945e-01 -1.575395516539853380e-01 -1.577001780660727825e-01 -1.554077083462787057e-01
4.400000000000000355e+00 -1.618363023675674084e-01 -1.199773377401750635e-01 -2.282111116120859873e-01 -2.037722797325695889e-01 -2.035487088929583688e-01 -2.024943476156928490e-01 -1.999517777936067608e-01 -1.969574244745430636e-01 -2.015324745027337605e-01
4.500000000000000000e+00 -3.041636759046798533e-01 -1.815278543450592474e-01 -2.909116708398094553e-01 -2.566016134981904395e-01 -2.449551940802195127e-01 -2.441720144836448392e-01 -2.416132255301236542e-01 -2.443234475816531970e-01 -2.438216961011316908e-01
4.600000000000000533e+00 -2.922629700981138612e-01 -3.617122438056791789e-01 -3.221373633667999892e-01 -2.884122599618926253e-01 -2.931208551760047798e-01 -2.804894257496032828e-01 -2.860259827943874011e-01 -2.896780113400911905e-01 -2.867472290589013761e-01
4.700000000000000178e+00 -2.309592684870964141e-01 -3.731194539834755686e-01 -3.968104692936255118e-01 -3.401374551130060264e-01 -3.375152610990909130e-01 -3.349404914284435653e-01 -3.317127173495048043e-01 -3.319864675089720940e-01 -3.362557249924352787e-01
4.800000000000000711e+00 -3.870560077702849822e-01 -3.450507068919054787e-01 -3.856769383820775610e-01 -3.924793200875549282e-01 -3.794277267841702495e-01 -3.780125670280523598e-01 -3.812301064656012928e-01 -3.819589543116216901e-01 -3.836604680936236966e-01
4.900000000000000355e+00 -2.703851981796084880e-01 -5.445917860693154644e-01 -4.830468888335379685e-01 -4.318799547335540612e-01 -4.225986571918620704e-01 -4.375456993044479770e-01 -4.283744681064722837e-01 -4.287272303686060493e-01 -4.296942865713472837e-01
5.000000000000000000e+00 -3.761952685729438861e-01 -4.947394049288609263e-01 -4.674720953016951452e-01 -4.771261712714738867e-01 -4.762389150974328245e-01 -4.748122888116992346e-01 -4.754762496619630574e-01 -4.773882568323358777e-01 -4.761398568550514465e-01
5.100000000000000533e+00 -2.966331522533780518e-01 -4.787896581295520981e-01 -5.172608535151972387e-01 -5.236859723229747576e-01 -5.185392918608007218e-01 -5.228660130133032657e-01 -5.163774229261299809e-01 -5.217366636122493517e-01 -5.225231651849709946e-01
5.200000000000000178e+00 -4.994588986113673856e-01 -5.822738896868764336e-01 -5.495043111205967223e-01 -5.533725327533450811e-01 -5.618673735454682294e-01 -5.697772611066747039e-01 -5.688343147710053227e-01 -5.677034072425908295e-01 -5.673468316713924375e-01
5.300000000000000711e+00 -5.133310522585428082e-01 -5.791916225871808210e-01 -5.398468636232633955e-01 -6.217445101767747895e-01 -6.361517132184976164e-01 -6.018764200847381840e-01 -6.135941708444633269e-01 -6.153221288873443884e-01 -6.121632577485770499e-01
5.400000000000000355e+00 -5.951532871978889583e-01 -6.882023713041832691e-01 -6.719952798180938158e-01 -6.618307550219358903e-01 -6.586807377485618398e-01 -6.627006149334022655e-01 -6.592430198032273037e-01 -6.611957099116672065e-01 -6.585219814285643292e-01
5.500000000000000000e+00 -7.355332645246919210e-01 -7.129336668431368595e-01 -6.956761598409751945e-01 -6.813493161616679394e-01 -7.140411383953263469e-01 -7.027527829657574943e-01 -6.997279576810391255e-01 -6.979168571300813362e-01 -7.001086696703247014e-01
5.600000000000000533e+00 -7.920205296147995178e-01 -7.406166845774254659e-01 -7.312984032801337353e-01 -7.362619877842270233e-01 -7.470911044634700460e-01 -7.398649252961237988e-01 -7.440407088209135544e-01 -7.401464031841037405e-01 -7.417983240901668829e-01
5.700000000000000178e+00 -1.000652016203612327e+00 -7.810431348648457783e-01 -7.758456937859647962e-01 -7.952588032555518716e-01 -7.954233928123595199e-01 -7.784874999177241461e-01 -7.771651256622152948e-01 -7.814737971241195735e-01 -7.820376512526221457e-01
5.800000000000000711e+00 -7.585067215147965891e-01 -8.929313145199915258e-01 -8.513229734554601524e-01 -8.288830569956406880e-01 -8.346386153013829468e-01 -8.221675404815094179e-01 -8.234665904934984626e-01 -8.174580529116520777e-01 -8.178497144915816142e-01
5.900000000000000355e+00 -7.706224687259908279e-01 -7.818225126329440000e-01 -8.269568513312685054e-01 -8.604393211278416054e-01 -8.531269590349838117e-01 -8.626303324323864041e-01 -8.518186296757499498e-01 -8.548956556757220104e-01 -8.524034512220757254e-01
6.000000000000000000e+00 -8.657586432220389927e-01 -8.374108398682444943e-01 -9.114048082551189367e-01 -8.367382943218669711e-01 -8.975890644418471620e-01 -8.707366638813075488e-01 -8.862864617366188469e-01 -8.851903713191472400e-01 -8.855714193944304036e-01
6.100000000000000533e+00 -8.126567374935063093e-01 -9.035458759124350703e-01 -9.363527745334510044e-01 -9.143612388323566487e-01 -9.020780898414899607e-01 -9.112087218713659231e-01 -9.109772604436405796e-01 -9.165326677009735246e-01 -9.143951718801497375e-01
6.200000000000000178e+00 -9.521503291691267856e-01 -7.920896143298047365e-01 -9.351618364065794609e-01 -9.308290339117203382e-01 -9.424331706688257038e-01 -9.430357170673566714e-01 -9.408546742102695815e-01 -9.414583881495925954e-01 -9.408649416968555279e-01
6.300000000000000711e+00 -9.386475211054867707e-01 -9.478193554974478907e-01 -9.846879461543097678e-01 -9.579597217592794589e-01 -9.821359617536428166e-01 -9.646041143029727705e-01 -9.642213328125218696e-01 -9.675529462947737303e-01 -9.665048301169131273e-01
6.400000000000000355e+00 -1.022027603318981015e+00 -9.441807325453532851e-01 -9.589150629808191884e-01 -9.475063772826863850e-01 -9.815472888086458347e-01 -9.841592611707510319e-01 -9.866506842172737546e-01 -9.902914860471010439e-01 -9.871639912037469822e-01
6.500000000000000000e+00 -9.332898940308900215e-01 -1.136135815007260241e+00 -1.013997154317193505e+00 -1.002843062034951549e+00 -1.018201854815517171e+00 -1.001259483013193341e+00 -1.008685405069167151e+00 -1.004949138495569994e+00 -1.004696326734668022e+00
6.600000000000000533e+00 -1.173075230085539822e+00 -1.050926653079389705e+00 -9.767770167475600118e-01 -1.007850652295728011e+00 -1.024493737205976585e+00 -1.022139112900734448e+00 -1.020443670605897912e+00 -1.021023043082053938e+00 -1.021314263971259129e+00
6.700000000000000178e+00 -8.906174665222346132e-01 -1.061604127967525679e+00 -1.017630174410302013e+00 -1.040465493384492568e+00 -1.042281302005408472e+00 -1.026808618044766419e+00 -1.033182721441683327e+00 -1.031921916232229286e+00 -1.033652539618911570e+00
6.800000000000000711e+00 -9.595856779306692896e-01 -9.663702224564861831e-01 -1.013420189420504380e+00 -1.053437301991695829e+00 -1.049246489843085328e+00 -1.035460816293720221e+00 -1.047195647745249758e+00 -1.040743303933415964e+00 -1.041790491557339271e+00
6.900000000000000355e+00 -1.023213466246597037e+00 -1.027093833237219922e+00 -1.021466134275414328e+00 -1.067068378337632684e+00 -1.056662815519358922e+00 -1.056106973657289450e+00 -1.050401255432314995e+00 -1.045311354373220425e+00 -1.049032177527295495e+00
7.000000000000000000e+00 -1.083213696464965459e+00 -1.096222952249021443e+00 -1.041921301684128665e+00 -1.067884228649804701e+00 -1.049241674259607127e+00 -1.058128833520977308e+00 -1.049267926415774488e+00 -1.051970885837862246e+00 -1.052528072776043544e+00
7.100000000000000533e+00 -1.067225256815855339e+00 -9.862627708864758480e-01 -1.119812674511614592e+00 -1.060813656277857397e+00 -1.043046043001402134e+00 -1.066096188240438947e+00 -1.056737655270779896e+00 -1.053509325764136140e+00 -1.050645852699706451e+00
7.200000000000000178e+00 -1.188331905154324186e+00 -1.054653609642095979e+00 -1.071824209259438776e+00 -1.070343006741329095e+00 -1.040943856296070003e+00 -1.051904208641880167e+00 -1.050497766856315351e+00 -1.050233699803035270e+00 -1.050388075622801676e+00
7.300000000000000711e+00 -1.039499616822747718e+00 -1.163838955061069935e+00 -1.036840476842352032e+00 -1.061064308913767906e+00 -1.054424793461215648e+00 -1.042858250858876401e+00 -1.040322262144889542e+00 -1.044416639495609367e+00 -1.045135808693024249e+00
7.400000000000000355e+00 -9.626321548940910411e-01 -1.045994386344485383e+00 -1.070223090422937062e+00 -9.926323189740183794e-01 -1.036947452036875994e+00 -1.034995301943403501e+00 -1.028837399670372799e+00 -1.039025927078503830e+00 -1.038370832144934752e+00
7.500000000000000000e+00 -8.595156812748844244e-01 -1.020010690490649630e+00 -1.065906915850221015e+00 -1.071711648198174549e+00 -1.024532278313154299e+00 -1.027950166680905886e+00 -1.031751785853876946e+00 -1.027663391968031581e+00 -1.030331025787410537e+00
7.600000000000000533e+00 -1.036027473026538415e+00 -1.098352919185486387e+00 -9.968161445637243601e-01 -1.044884607288866896e+00 -1.038619928577676488e+00 -1.015234791553152993e+00 -1.016689690292580828e+00 -1.022500320266910068e+00 -1.019558201712785994e+00
7.700000000000000178e+00 -9.841858780240990701e-01 -9.242203570344120767e-01 -1.003986062791945466e+00 -1.027942412047705867e+00 -1.009893596387117842e+00 -9.985359801494665399e-01 -1.003871223211459052e+00 -1.006256743331769288e+00 -1.004421123999454935e+00
7.800000000000000711e+00 -1.043366003646476470e+00 -9.434813080963454501e-01 -9.875531830652112264e-01 -1.026999719421486601e+00 -9.901924793267427027e-01 -9.886798557122027375e-01 -9.891511716540245525e-01 -9.909840860518075445e-01 -9.899699091306611853e-01
7.900000000000000355e+00 -8.816622447419566466e-01 -1.017990436538018573e+00 -9.693039105552202495e-01 -9.543877235508497758e-01 -9.692954404948976865e-01 -9.759162569256145670e-01 -9.805538560789267555e-01 -9.756208446061742645e-01 -9.771258624903658152e-01
8.000000000000000000e+00 -9.052289449609872696e-01 -9.513627286349864987e-01 -9.933919818149972158e-01 -9.640745414092553034e-01 -9.791880654330383793e-01 -9.464166871230118572e-01 -9.534314930023318757e-01 -9.569847300216428598e-01 -9.586206571465132331e-01
8.099999999999999645e+00 -1.084940958262227362e+00 -1.011816489172103539e+00 -9.811098738300146893e-01 -9.327189861940992088e-01 -9.399120684307370466e-01 -9.426957229816905759e-01 -9.430832078274484775e-01 -9.413995697838491994e-01 -9.412960808876609242e-01
8.200000000000001066e+00 -9.849897187239096130e-01 -8.418015216320834382e-01 -9.580555413549816102e-01 -9.157999916688573938e-01 -9.322017697324734842e-01 -9.212884506384831917e-01 -9.205740186754923782e-01 -9.244263775915139147e-01 -9.215901489062053864e-01
8.300000000000000711e+00 -9.076448619497913262e-01 -9.038890293680147403e-01 -9.189351850248279607e-01 -9.026845808711169150e-01 -9.048749336084993544e-01 -9.127347172422973776e-01 -9.035739955113177846e-01 -9.040088467154464569e-01 -9.038186457645720484e-01
8.400000000000000355e+00 -7.672789338752603605e-01 -8.828653077396231286e-01 -8.841563305762175640e-01 -8.893817744462760855e-01 -8.804886027676002147e-01 -8.786826385438517573e-01 -8.862515831157932178e-01 -8.895008261278080086e-01 -8.871990231667811200e-01
8.500000000000000000e+00 -7.608574275032816692e-01 -9.205624972182023802e-01 -8.607679023363025150e-01 -8.488566250679940861e-01 -8.663516903628558641e-01 -8.773985961914431142e-01 -8.740405947915915741e-01 -8.673387097942474311e-01 -8.693723334537815095e-01
8.599999999999999645e+00 -8.428712955555165420e-01 -8.588870705178552889e-01 -8.147568836581748908e-01 -8.223928293695074165e-01 -8.385813097892549361e-01 -8.451091513572897007e-01 -8.533674504393942151e-01 -8.537586236035056286e-01 -8.513212758354345988e-01
8.700000000000001066e+00 -9.236120906094807959e-01 -8.161172864816202965e-01 -8.485748361095607484e-01 -8.328192985618128041e-01 -8.322266108004656715e-01 -8.399596196483851696e-01 -8.382976262752511731e-01 -8.367407022069166533e-01 -8.336673016761037003e-01
8.800000000000000711e+00 -7.535502475223492258e-01 -9.114516661187824775e-01 -8.453995068899858856e-01 -8.301474655126619417e-01 -8.321976530113376347e-01 -8.208529622050624308e-01 -8.199425820665815490e-01 -8.205829435651746939e-01 -8.191867187149680651e-01
8.900000000000000355e+00 -7.170422684320473250e-01 -8.052906948192132264e-01 -7.653396005420668446e-01 -7.962303815414649710e-01 -7.956115281976919862e-01 -7.903790221120862158e-01 -7.989501003763754827e-01 -8.042886863985660995e-01 -8.049287765741058864e-01
9.000000000000000000e+00 -7.846339139634059823e-01 -7.676533886572286525e-01 -7.911584512070825026e-01 -8.085415249978904484e-01 -7.905915220153232337e-01 -8.012823287560991714e-01 -7.900390062915277900e-01 -7.950495492453668600e-01 -7.924917524954290249e-01
9.099999999999999645e+00 -8.130614408623708655e-01 -7.925002269763333773e-01 -7.371428317972983368e-01 -7.759030414606712389e-01 -7.817314527547978287e-01 -7.807237630242418458e-01 -7.780307068689086281e-01 -7.836394621689577455e-01 -7.827787693558170279e-01
9.200000000000001066e+00 -7.367590680887559085e-01 -8.425934747491764520e-01 -7.798609812001338071e-01 -7.406396794526699523e-01 -7.606449852789166632e-01 -7.754509814851369143e-01 -7.687201006134181114e-01 -7.734974364439012318e-01 -7.713477796661274422e-01
9.300000000000000711e+00 -6.032396352951705509e-01 -6.577191937731518001e-01 -7.033978385431423064e-01 -7.676937815538991128e-01 -7.681302274486031534e-01 -7.651718524012635081e-01 -7.699146014316123887e-01 -7.646314066522273967e-01 -7.660649201521054774e-01
9.400000000000000355e+00 -5.766580823024686220e-01 -8.090767567618247780e-01 -7.498498527713247652e-01 -7.490746621496863211e-01 -7.638869394770420040e-01 -7.565406506446397117e-01 -7.633785832109588609e-01 -7.599897311542800349e-01 -7.602019676960301009e-01
9.500000000000000000e+00 -9.392615943975853865e-01 -8.054865894809264404e-01 -7.747484228049309474e-01 -7.796889716141638393e-01 -7.492650138666316906e-01 -7.423227941201516744e-01 -7.577433860015730938e-01 -7.563491201932799335e-01 -7.589477737780161437e-01
9.600000000000001421e+00 -8.120489568623374677e-01 -6.913322297421343743e-01 -7.938162799422909810e-01 -7.277500397113093600e-01 -7.499496951835730174e-01 -7.534916931021117259e-01 -7.573889393832159422e-01 -7.586562195653511198e-01 -7.586450903824207836e-01
9.700000000000001066e+00 -8.219314245962318077e-01 -8.479429596690875037e-01 -7.462584314520295248e-01 -7.929114369851396615e-01 -7.622443605026807401e-01 -7.512699612649025305e-01 -7.592172160829732119e-01 -7.601256911750955414e-01 -7.596271200381842226e-01
9.800000000000000711e+00 -7.042168762520852887e-01 -8.375562711630382129e-01 -7.841030935513656486e-01 -7.344119779841099538e-01 -7.624171622958235695e-01 -7.666036060492631421e-01 -7.617108634081746210e-01 -7.644476965886698450e-01 -7.645580446488449144e-01
9.900000000000000355e+00 -8.857606117017049474e-01 -7.206402253081904963e-01 -8.250473659927797243e-01 -7.583310285759764513e-01 -7.707248050377278892e-01 -7.788044969391519912e-01 -7.691940172798443776e-01 -7.754331686836054560e-01 -7.713144714856297046e-01
1.000000000000000000e+01 -9.188437312559358805e-01 -7.978942845496874714e-01 -8.133672166642200718e-01 -7.663728870671978610e-01 -7.825187781745827076e-01 -7.730320936629977435e-01 -7.777425864011296985e-01 -7.815004428424264793e-01 -7.818590643006102514e-01
